business_id,cool,date,funny,review_id,stars,text,useful,user_id
ZmvZo795Rp3EnyHWHCGckQ,0,2014-06-27 23:15:32,0,JWRtRYFRpJ8O1AzA-jeOzA,1.0,"I've been here a handful of times and it's always because I don't have time to go to VN Nails near Costco where I prefer to go (they get 5 stars from me).  Kiwi Nail has always done a cheap job trying to take shortcuts wherever possible.  But today I've had it and will never go back!  After getting the typical shabby job on a fill with French tips,  I accidentally smudged two nails really badly.  They needed to be repainted and I asked her to do so... I even offered to pay extra.  The nail tech came over to look and she pressed the clumps back down and painted right back over the mess (didn't even keep the paint in the lines) then slathered so much varnish over the train wreck that it was literally dripping down my finger. After my nails were dry enough to leave,  another tech rang me up and the receipt had no place for a tip.  When I asked,  he told me I had to pay tips in cash... Well it's lucky for me I didn't have any cash.  He said I will have to tip her next time.  NEXT TIME??!!  yeah right!  There will be no next time! Save yourself the hassle and don't bother with this d@mn place!",2,Dcn7Fl4ECcZR2FCvTl8ayw
gk8l75GLFUsFr0kS5uLtkQ,0,2015-06-08 17:35:46,0,eJtOSBhosX7BBvwKAB_8zQ,3.0,I'm not really into the fast food scene BUT Chick fil A is a step above. Great quality food! I don't feel like I'm eating a ton of fillers!,0,dymmiFQHMfw2Ujg5B9RtsQ
oBhJuukGRqPVvYBfTkhuZA,0,2017-11-06 19:19:29,0,ybz614-jC64lKO-PuI2ucA,5.0,"Square 1682 is a hotel bar I frequent. I've been there for lunch, brunch, dinner and happy hour. The food is great, the service is excellent, and the space is upscale. There is always a nice group of people that go there. Whether they are staying at the hotel or live or work in the area, you'll always find someone nice to chat with at the bar. The very best thing about the bar is the bartender that works on Mondays. His name is Dan and he is the man! He's my favorite bartender in the city and I've been to a lot of places. He always knows just what I want and remembers my name when I go there. The only reason I go to Square 1682 on Monday's is because Dan is working. If I walk by and he's not on, I keep going. He's that good! Love him and have so many great memories at this fine establishment.",0,Kjy8_d2ekv1yETeZNFrZBA
hqm2zJ1WY5UaVGZ6j07NNA,0,2018-07-17 00:24:04,0,eqkYIqed-14QU9qTzbkb0A,5.0,"This is a must try, we come here frequent and we are never disappointed. Get there early so you get right in and don't have to wait. Decent selection of coffees, they have french press as well. Menu isn't huge which is nice so you can figure out what you want quickly. Food comes how in a decent time. I seem to always get the same thing (wilburt skillet) everytime I go cause it is amazing. Food just seems so fresh as well, friendly staff. You will leave full and a smile on your face.",0,DQl9SOd31XPmwAlhLTvMYQ
I8eSWVzc_y9ORuKWgl07Tw,0,2016-02-11 22:44:57,1,UkgiuEekte7UaeGA_gBaTg,1.0,"I tried to like this place... I really did. So much so that I went back to try it after a less that satisfactory first wax.

Wax 1- I had Despina, I think her name was. I waited a good 15 minutes after my appointment time for her to come and get me from the front. Ironic they have a 9 minute policy that if you don't show they'll cancel/charge you or whatever. Anyway, as for the experience with Despina, she did not speak to me. Like at all. Made me feel super awkward the whole time, and missed a fair few chunks of hair. She didn't ask me anything about myself, didn't tell me where to sit or how she wanted me positioned etc. Luckily I got this one half price as it was my first time at EWC.

Wax 2- I booked 3-4 weeks later with Amy Jo (based on previous Yelp reviews). She was a lot friendlier (literally the only reason why I'm giving this 1 star) BUT way too sloppy. I think it's safe to say this is the worst wax I've ever had. She left half of my hair on right before Valentine's Day! I understand they can't get all the hairs all the time but a lottttt of hair right on top was left clearly visible to my waxer. My apt was at 3.45, I walked out of the building at 3.53. Really. This includes the time spent undressing, redressing, and paying. 8 minutes is not long enough for all of this. It went so quick that when she said she was done I was actually shocked.  
I'm about to go to CVS and get some at home wax strips to finish the job... For $47+ I expect way way more. 

The staff- Another reason why I won't be returning. The ladies at the front desk are generally rude and disinterested in showing any glimpse of good customer service. ALSO, I don't like being asked if I'm going to tip - can't you give me the card machine so I can do it myself rather than make me announce if I would like to tip and how much? 

The hunt for a decent Brazilian wax in Philly continues- someone help me PLEASE!",2,tLS3jsruzp9Y1R_UyUG6QA
EQ-TZ2eeD_E0BHuvoaeG5Q,0,2015-08-30 16:58:58,0,3jnhCyBDfJ8cWewtlUZaFg,5.0,"Amazing and comfortable atmosphere with extremely unique flavor combinations in the dishes. The Cuban Lamb Frita is a must (add the egg! It's worth it). All of the side items are delicious, you literally can't go wrong. The staff is friendly and they are extremely efficient with the coffee refills. This has quickly become my new regular brunch spot!",0,SGI3GmD1TqmHkX9iMA0vBA
YtSqYv1Q_pOltsVPSx54SA,0,2013-01-27 19:22:26,0,iOQ_bnKI5HfPbH43DMAw6w,3.0,"This place is good. For the lofty prices the proportions were very small. However the drinks were cheap and the service was very good. The piano is a nice touch as well. 

The cheesecake is incredible, just get it and don't look back.",0,n0zPBuXxQuxHOQmA4ehcvQ
vN6v8m4DO45Z4pp8yxxF_w,0,2011-09-25 21:27:10,0,5xr-88dAcMOopVygu89O3A,4.0,If you beat the crowd you're in. Small but that's the only negative. Everything I've tried on the menu is AMAZING! They even have vegetarian/vegan items. I always get whatever french toast special they have. I always take people who stay with me for Mardi Gras here for breakfast before we hit the parades.,0,d82e3N5c24CDA9Svi_t0fg
UUpwoAAZcJyUWOqp81_3mA,0,2017-07-28 19:05:16,0,4IhEOrZs2PhklF4lSPm5Kw,5.0,"Butch did a great job. The tour was relaxing, informative but 2 good stops to eat and see the cemetery. I recommend going on this trip the beginning of your stay so you know where to go during your trip. He'a also pretty fun.",0,YHbu4FjfrY0mCeMW-s2DYA
B-DiQpcSTJ7oMMnwzbAGTQ,2,2017-03-03 18:46:14,0,_k7H8Uwv2j-xuBbHQ9y9-g,5.0,"I love this food truck. They have the tastiest street foods like their captain crunch tilapia burrito. Who would've thought of that? The fried fish is so flakey and delicious, paired with fresh cabbage, tomatoes, avocado and Sriracha mayo. I have also tried their katsu and curry chicken which are so rich in flavor. Their Thai tea is also on point! So much to offer from a small food truck. I live in Jersey and I have driven here many times just to get food. They are so friendly and provide great food at a great price.",1,XiEkBO-U69VBYqPYGGg1vA
tg0HtzW8471rkWJNWbvqXA,0,2015-11-06 01:06:50,0,TtVSlluiLglBjPDEf9QsLQ,5.0,"I was having an bad migraine and felt terrible. When woke up I had a sinus infection and my day was just going awful. I called a few places to try to get a massage in today because I knew indeed it badly. No one had any availability and I stumbled across massage envy on Google and thought to give them a try. Not only were they able to fit me in with the exact specific type I needed, but they also were able to fit my father in at the exact same time. Jen was understanding and nice, she asked me questions and checked up on me constantly. She even showed me some at home techniques I could use. She took her time, obviously did not rush. Carrie, I believe, was the name of the woman who did a foot massage on my father. He was very pleased and recommended I try it sometime. They also informed me about the membership program which not only is very cost-efficient, but also adheres to my busy schedule. I signed up on the spot with no hesitation. Friendly staff, great atmosphere, comfortable building and very calming environment! Would recommended! I feel so much better already and am going back in a month to get a 90 minute massage.",1,bwGMxPE_-aiWg3qEeQ49oA
-t9AIWJbQbpVKTV8Xoa5fw,0,2012-02-29 22:00:21,0,m-UnBjKHH3gma_At2sqYGA,4.0,"This place is good~  The chicken is moist, the skin is crispy, the flavor is nice and smokey, this is the best kind of roast chicken I have tried. The smells (smokey, bbq) is so good and hypnotizing, just make my mouth water.  I got the double chicken family which is 2 whole chickens, literally a bed of fries underneath them, and cole slaw.  It was more than enough to feed a family of four.  The dipping sauces that come with it are also real good, i really like the mustard base one, its kinda mustardy with a chipotle flair, and there is also a green sauce that is like a salsa.  The fries are wedge fries and they make you real full because there are plenty to go around. We had leftovers because the meal was that big.  I would rather eat here than popeyes or kfc, because you get more, its healthier, and you get better service. The owners are real nice and friendly. I will be back because I know I will be craving this chicken.",1,wQTm44_GSj9hhKTfh9eNmA
7bcvLrwVEZN9iEeHxQrJPw,0,2010-05-14 05:37:13,0,UO66Z8kyOI_r0r2KkLy7fg,3.0,"This is as close to Japanese cuisine I get! I'm not a big fan of sushi, sashimi or maki, but I really enjoy their rice bowls and tempura. This location is not terribly busy so you won't have to wait in line for too long. 

They also provide catering options so you can have sushi and maki platters at your functions.

The service has always been good, for fast food. And I know I can keep somewhat on my eating plan when I go here. It's a fast lunch or dinner if you're in a hurry to.",0,bcCHgqnuRQuOchZQF7NGeQ
MlsaZwS8iAUDDvAsJShbNQ,0,2016-11-10 01:03:25,0,kCl5z9--CYeM0qtaaWOohQ,5.0,"I was new to the Westchase area and I was in need of a new dentist.  After reading reviews and the location being on .5 miles from my place I made an appointment.  The entire staff is great.  I've visited with Dr. Creech-Gionis  and Dr. Stern, they both are outstanding.  They make going to the  dentist less painful.  I can honestly say I'm 100% satisfied.",1,Yz5dBuIYBLerYzgWGr_fDg
LqaIFNWnwmy3PInuBDpAxg,0,2016-10-13 21:50:35,0,gYRgBoVadV45F084A8c8iQ,1.0,"Went to Amigos on our 40th anniversary citing the great reviews. Near to no atmosphere. Food was bleeeeah and the price was kinda high for what you get. Can't figure why people like their salsa so much as I think the stuff from ""NEW YORK CITY!!"" is as good and the chips are just the giant bag variety.

Gawd... all I want is some decent Mexican fare here in Boise!! Used to love Gloria's though not nearly as clean as one would like.  $47.00 with drinks and tip though I think one would do much better at one of the taco trucks as far as flavor goes.",0,K_UB7BHPdsvpIOoyzCzaDA
kJputVxFc4-tvwTI6MVm3g,1,2018-03-23 14:41:23,0,fvyNjOIc5R1mlKdVK2Wi-w,5.0,"Heather was my waitress and a bartender.
Everything I tried was fabulous.
I had tenderloin sliders with the french fries oh my.
God I will be going back here as often as I possibly can

You will not regret trying this place",0,Z7ZaJc0ieDWt7tAHsjANHA
1y8Y1LLHjkHuuI8mizESZg,1,2014-10-11 07:53:43,3,Owx3Dgma2QoCr0K7Ar8W4A,1.0,"The bouncers are awful, but I would be too if I were 4-feet tall and had an infinite amount of pent-up aggression and shielded childhood memories. 

This place stands for everything Reno shouldn't be. Choose LEX only if the sole alternative is being waterboarded during thanksgiving dinner.",2,gkGRlWPb3-TJmG7Lzt1vtw
Ph6-SNyEK_CIOzARiJhG6A,0,2011-05-27 20:20:27,0,kuh6UsJcjWE9yRWHCkrHqA,4.0,"5 STAR FOOD! 
For sure one of if not the best place to get a sandwich on the beach anywhere between St Pete Beach & Clearwater Beach. All orders cooked to order. Super Size, gourmet servings and great very friendly service from the owner. Artison sandwiches for the price of Subway. Great cook with well seasoned sauces and dips usually. I always go for the daily special. Today was 3 Shrimp taco's for $6.00 The shrimp were cooked perfectly and served on fresh corn tortillas with a Kiwi sauce with some fresh peppers. Just enough spice and fruit with the shrimp. DELICIOUS. I could have had 6 they were so good. Only drawback is this place is walk up with only bench seating outside. Not a problem given the food quality for me personally but some may p[refer to sit at a table. It's on the bench or to go. A great place if you are staying at one of the local hotel to walk to. I hear they will start delivering soon. This is a local favorite for me.
The only reason I did not give 5 stars overall as the seating may be an issue for some.",1,8p7d9k1DXACv4WCef8BjvQ
goexJ699bcLWGtL0E1G_GA,0,2018-01-21 14:03:08,0,H2K5xA9AWFvkgJ4knXTX4Q,5.0,"Beautiful modern place, they have a nice view, the only thing is that is close to the train and you may hear it if you are on that side of the building, other than that it's great and has a yolk on the corner!",0,ZaTDsom59cGk3vNK5rZAxw
LiQrY7UQVkPhszXKAgOCTw,0,2018-08-23 22:57:50,0,pOKq1_Aa2un9K-aOoRe6uA,2.0,"Went in for full set, request long showed picture. Nails were cut short no big deal, the issue came when I pointed out a crooked nail and was told it hadn't been filed, acrylic was put on nail still crooked. It was filed and getting shorter and shorter. This wasn't my first visit however it will be my last.",0,-diR4wbD8UFGTD3RuQwCdQ
euu_JA0YFf63f75uaVSyng,1,2017-03-15 02:09:38,0,E1deZpX5ZFR7Zrk14XkRnw,5.0,"Soooooo good! Tuesday is the night to go! Selection of 1/2 price tapas and Sangria/margaritas are $5.00. 
We loved the Fried Manchego, Hot Cauiliflower, and Camarones! 
This was over the top unique and tasty!!",1,ANwL4mgZYtP3uyATDY-17A
m5-FtgWRd4qA7j0vaOXiXQ,0,2014-03-14 18:28:36,0,Oa_JFcuZke-UmjDW5uBaaQ,5.0,Amazing live Jazz music. No alcohol. No food. Just JAZZ. This place really shows NOLA city culture off. Tickets are $15.,0,_aWa4MnZVkYI9FNQ7f3kSg
RSjBOAFBKklF5k3XYEzxjA,0,2015-03-18 23:23:28,0,Ol4AsV-moC9QO7qs95iygw,3.0,"If you like a quiet  shopping experience without the crowds, this mall is the place for you.",0,WtTsAGxENBlJw3_-3jJZyw
DeVlppoc8dPBhOCPrm4wmg,0,2017-04-07 22:36:07,0,T-bxm8yTHQOwTGGnfSiTVg,5.0,"We had dinner here after a long day at the convention center.  We asked to sit in a quieter area, and they found us a nice table in a side room.  Service was attentive and professional.  Our waiter recommended the aged ribeye steak--""best steak ever.""  I didn't think I wanted an entire 18-ounce boneless, so he suggested we split it.  We did--certainly one of the ""best steaks ever""--cooked perfectly medium rare and it was plenty for both of us.  Of course, we also had the signature shrimp cocktail (horseradish) and the iceberg lettuce wedge with crumbled bacon (very pancetta-like).   OK, iceberg wedge isn't the most exciting salad, but it's great when done well, which this was.  
   My only disappointment was a wine list that had a very limited choice of medium-priced wines by the bottle, so wine selection took a while.  A small complaint, so I would rate H & I  4.5 stars if possible.",0,3DYXfuGclOmjueQEtqlAmg
B10mqANgHvL8gBteo1UhAA,0,2010-03-14 07:27:30,0,qpSzt2U1bOz7V3tBeovMSg,1.0,"The worst Italian food I have ever tasted!!! I'm far from Italian, but I can make a MEAN lasagna & spaghetti myself compared to this place. 1st of all, we waited 45mins patiently w/ a hungry Hubby, 2yr old, 7yr old, & myself. When we finally got seated, the waitress was very polite, but forgetful at times. Didnt drink any alcohol or sodas but the lemonade was very tart & the garlic bread was not-so-fresh...had to request for some fresh bread after my family devoured the 1st basket from starving & waiting for so long. I ordered the stuffed shells & chicken parmagiana. The salad was very tasty; however, they only have Italian dressing...no ranch or anything else. I am not a picky eater & rarely complain, but the stuffed shells & parmagiana chicken tasted HORRIBLE!! The chicken was very bland & the stuffed shells were hard & overbaked. The meranera sauce tasted like it was old or aged too long (if there's ever such a thing, lol). I could not bring myself to eat my entree. I had to send it back. I heard the lady at the table next to ours say the salmon was good, so I figured the salmon might be safe. It was actually very good! I was still very disappointed after this restaurant was referred to me by many. I felt like they got an easy $50 bucks out of me. I would have rathered gone to the olive garden or macaroni grill. If u r looking for an awesome authentic Italian cusine restaurant in Tucson, I highly recommend Contessa off of Ina Rd. The only reason we didn't go there is b/c it was out of the way from where we were going.  It's pretty far from where we live but always worth the drive. Everything is freshly made & u can definite tell the difference! I'm sorry Caruso, but I don't think my family will be coming here ever again!",2,V4NrfAH-lHlbAUUZ7nTVCQ
8CU6Hj2SBPC6nhSEHLCJvw,0,2013-01-02 21:40:02,0,cglpfkENjHFm_kwLpYAAQg,5.0,"I tend to stay away from strip mall bars, that being said my buddy John is a bar back here and raved about it so we decided to give it a try. The food is very good, I will try their pizza next time, they also have a killer craft bar they just added, prices are very reasonable too",3,W34_lZVWSnCwrVltmT0Bbg
bj-_vwEXLa7ECiHZhoOmFg,0,2014-09-10 02:22:09,0,8YYXeVAhODVfZ5USShmD7w,5.0,"I had take out from here tonight so this review is solely the food. My first time here even though I live around the corner. I ordered the Buffalo chicken salad with romaine letteus and blue cheese dressing. It was amazing! Greens were fresh and crispy, blue cheese dressing not full of chunks, and chicken delicious. I will definitly be going back for this salad.",0,ybrLqhrVUr5nwN0HNv2sYw
GBTPC53ZrG1ZBY3DT8Mbcw,0,2013-05-29 14:29:00,0,3EUIprHie45xiT75nJERbw,4.0,"If you are looking to be impressed by French-German dishes in New Orleans, please go to Luke Restaurant, I know I was. 

The restaurant is located in the Central Business District, next to the Hilton and in the former Masonic Temple Building, so there is that historic vibe to the restaurant. The front room is a lot more grand than the back room (where we were seated), but that is offset by views of the open kitchen. 

Apparently they only want to seat people with reservations, so since we did not have one, we were refused seating until 9:15pm (it was 6:45pm) but with a little back and forth, we ended up waiting only 15 minutes before we were seated. However, as we walked through the restaurant to the back room, way too many tables were empty that it made no sense that they acted that way. A lot of tables still remained empty throughout the meal.

I decided to start out my meal with a cocktail. I originally wanted the Mint Julep but they were out so I had the Riverbend (vodka, lemon juice, basil syrup, blueberries & ginger ale) at the recommendation of the server. It was a relatively sweet cocktail, with the ginger ale being the most powering flavor, but you could still taste the alcohol.

My friend choose a regular starter and ordered a cup of the Crawfish Bisque. She ate all of it so I am assuming she liked it, but she did complain of a sour aftertaste.

My boyfriend skipped the appetizers and went straight for the entree. He always seems to find the most basic item on the menu and order it. He had the Luke Burger (bacon, caramelized onions, tomatoes, Swiss cheese) and was raving about it. One thing I can tell you, it was a very good size. 

My friend had the Jumbo Louisiana Shrimp ""En Cocotte"" with lump crab meat, roasted jalapeño cheese grits, andouille & green onion sausages. She loved it.

I have an obsession with mussels so I had the classic Moules et Frites. Although only having two simply ingredients (garlic & thyme) in the broth, the flavors stood out and the taste was a lot bolder than others I have had with a lot more ingredients. The house-made fries were scrumptious. These are the best kind.

Even with all that food, we still made room for dessert. We first had the Bread Pudding which was delicious but quite sweet. I am also not a fan of over sauced foods.

One wasn't enough so we also ordered the Bourbon Vanilla Bean Creme Brulee. It was superb and not too sweet which is a plus for me. The little cookies on top added nothing to the dessert and if anything could have been left off.

All that good food, I still have to give props to our server. He was amazing and engaging. The front desk soured the mood a little bit a first but he more than made up for it. I couldn't have asked for anyone better.",0,cHVfkm_h_vKt-ZIWMYQcrg
466vvOLSmLK8RnbNCvoFEg,0,2013-01-02 20:52:52,0,ALLPi_rgZtix1GPkk8Jcgw,2.0,"It's been a few years since I've been here. I was impressed that they had little tvs in the exam rooms for the patients. Now I realize 1. you can't really watch tv during dental work and 2. maybe it's a ""perk"" since the prices are so high.

I originally went to get a cleaning/exam but was told I needed several inlays which, of course, weren't covered by insurance and were very expensive. The dental work was done well(no complaints there) but it's very expensive and was possibly unnecessary.",10,LTl0cbH2a8QeQQ3XSA3_dw
GILL0ZkvVXJaNQzYRXfMQw,0,2016-01-30 03:03:27,0,qItJUL2kKxJUTQ4RKhSPnA,5.0,"Yesterday was my first visit to Paris Parker. I have never gone to a stylist that didn't come with a recommendation in my life until now. I was short on time and wanted to go somewhere near my home.

They told me I would see Stacey for my full highlight appointment. 

She was awesome!

She got all the brassy color out of my hair and made my blonde look natural and vibrant. 

Blonde hair isn't easy and I was expecting to have to go back a couple of times to someone new until they got it just right. I was wrong.

Stacey nailed the color and was really nice to chat with too! Also a must when hanging in a chair for hours. 

Highly recommend... Although I may regret it if she gets too booked up :)",1,A_z_vu0Z5as5rozT7_kDRA
zjNcjqgQlPrbnn-pV5YCSg,0,2015-03-04 21:26:01,0,JSr2BZHlyQXstVgkz0t_4w,5.0,"The loose tea can get expensive, 
but I love getting ready made teas, pretty wide selection, always something new and they let you mix to make your own concoction, always comes out perfect!
The staff are the nicest people around. They remember me when I come in and remember what I like :-)",2,k1ptbYwo102thKRogJjuEw
1T1OwKjj8cp0UIQ5KfvexQ,0,2014-08-24 19:21:27,0,yWgut6sdmV66d8OeG1r9uQ,5.0,"The plan was to find a one-of-a-kind engagement ring. I had no prior history or knowledge of jewelry, especially not engagement rings. Foolishly I visited a handful of those cookie cutter mall shops. Boring. Pricey. Nothing special. Blah.

A co-worker told me about Gemological Resources Inc (GRI) and the wonderful experience he and his now wife had with them. Since it was a local shop I gave them a shot not knowing what to expect. Wow.... What a great experience! 

From the moment we (my girlfriend and I) walked into GRI, it felt right. We met with Terry initially to get a feel for GRI's work, as well as to discuss ring options.Terry is an encyclopedia of knowledge; it was a true lesson on everything we needed to know about diamonds, rings, etc. Very much worth taking the time to meet with him. He not only shared much of his knowledge, but also listened and got a good feel for what my girlfriend liked. The initial meet was a success and I felt confident that GRI would be the right place to go once I was ready to make the decisive move solo.

When the time came I met up with GRI again, this time with Nirali who works closely with Terry. Because I wanted a unique, special, one-of-a-kind engagement ring I decided on a custom design ring. The CAD images and designs were perfect! To top it off, Nirali found me a high quality and very well priced diamond; this after I spent weeks personally searching for the right diamond. I was sold!! 

A reasonable deposit and a couple of weeks later the ring was finally in. Wow oh wow!! It was perfect! 100X better than anything I've seen before. GRI knocked it out of the park! Seriously! Fast forward a few months later.... My wife loves her ring and goes goo goo over it everyday. We had our bands done by GRI as well and they too are perfect (the wife's band was also custom designed to match the engagement ring).

All in all it was a GREAT outcome. We are both so very pleased and happy about our experience with GRI. Beyond our expectations. Never have I had such a relaxing and pleasant experience. I truly mean it. It always felt like I was meeting with friends and not just a standard business transaction. 

So do yourself a favor... If you're reading this it's because you're thinking about buying jewelry. Save yourself the hassle. GO DIRECTLY TO GRI. I highly recommend them.",0,lWgkB9zBJPLMZ2wpEO8rog
tzVLTQNUtiCAxUZmEuF0vQ,0,2014-01-17 02:52:25,0,B3J4XOc8D1Utp7XL62X-2w,4.0,"Such an awesome place to get cocktails! Yes, the drinks are a bit pricey (to me at least), but even the glassware is cool and designs you've rarely seen. The cocktails are delicious- Dragon's Tear, Blackmail and I'm sure I had a third. My friends couldn't get enough either. 

The music fits just perfectly with the laid back, mix-matched decor. I wasn't nuts about their choice of food, but for drinks I'll definitely be back.",0,cCeCQxErE9ToaQQBEVFuFA
Dm8r2MmXeXHRaJyPUOQv-Q,0,2017-08-28 19:19:51,0,MOQZ5X41OGCWAVZqY8UMgw,4.0,"I love it!  The reviews were great and I was desperate for good carry out, so we decided to try Pizzaville (is anyone else picturing JT singing - Bring it on down to Pizzaville?).  The prices are a bit high, but the quality of the food is great!  The pizza crust is between a hand tossed and thin crust.  Perfectly crunchy ends and just chewy enough in the middle.  Good quality cheese and tangy tomato sauce. I ordered it with just mushrooms and they put on a lot!   I also asked for heavy sauce.  They put extra sauce on the pizza and even gave me an extra container of sauce in case I needed more. 

I can't decide which was better, the pizza or ""breadsticks.""  I say ""breadsticks"" because they were really more like garlic bread strips.  So buttery and garlicy, they were great even without sauce.  I'm ashamed to say I ate nearly the entire order myself.  

The employees are very nice and helpful.  The store is clean. I need to go back and try their lunch buffet.",3,-ZHlPAvlVdgtiu6DiCq7Yg
3YERGr7UbpSpddqL0Eiu5g,0,2018-07-07 20:58:42,0,oK3iGCJKbVx1rNYyMf4k1w,2.0,"The service was good and the staff was polite, but the food was bland and lacked flavor. The drinks were ok about what you would expect of a chain restaurant. If you are looking for somewhere to sit Down for a quick lunch this might be your place.",0,SUdr2FecpjwApVkPSBqjiQ
IZmCSGeXLCB-Y2UvJrvr-A,0,2014-12-17 19:02:21,0,jOipugMhwQ9AW7iEUBmg1Q,4.0,"I thoroughly enjoyed the ambiance. The decor was modern and cozy. The lighting was appropriate for dinner but terrible for selfies lol. Our waiter was OK. He seemed to be very hyper and impatient. I almost felt like he was rushing to take care of us instead of genuinely trying to give us an experience. I ordered the Shrimp Breaux Bridge and it was tasty. Nothing to phone home about but it was good. My friend ordered the Balsamic Salmon and it was good as well. It kind of reminded me of an Asian dish. Another friend had the Pesto Crusted Idaho Trout. It was cooked and flavored very nicely. 

I also ordered the Zangria White which is a sangria that was supposed to include strawberries, blueberries and diced apples... and i only got apples. IF there is an item on the menu that contains SEASONAL FRUITS AND VEGGIES ETC.... DISCLOSE SOMEWHERE ON THE MENU THAT THOSE THINGS ARE OUT OF SEASON. It definitely wouldve made a difference in my drink order. But overall the sangria was OK. 

I would go back because Im sure the service is better that what I experienced and I have heard amazing things about the menu.",0,1dJdbfBDVK4zR2XURwzGdA
Z5po0aTuzKKblek5y6Sp8Q,0,2012-06-26 16:17:59,0,NiuxBtn6Om9wOwZtjmT4Hg,4.0,"Despite being a spin-off at the burgers from Rouge, I actually think that the burgers here are, dare I say it, better then flagship restaurants.
Over the last year they keep expanding their burger and toppings options by editing the little placard next to the registers, instead of changing their giant menuboard every time  they decide to add a new cheese or vegetable you can put on the burger.

I've been here a few times, trying the 500 (lettuce, bacon, cheddar, special sauce) delicious, and also making my own combos with their Kobe Beef burger (I think its worth the extra few bucks). I like it with truffle cheese and grilled onions. The brioche bun also really makes these burgers something special.

Their fries are also extremely delicious. As a huge fan of truffle oil, I can never resist getting their truffle oil fries. When they come warm out of the fryer, coated in truffle oil, there is just no better taste known to man.

Most important of all, they are open late on weekends.",1,SsDKVQsHdBaMCbp9UqOGSA
HrIbP2-jdRJAU92yqyDmyw,0,2016-09-06 01:14:05,0,N9dzZXFLJ14nieNoO3815Q,1.0,Tried this place the other day the pizza was not very good at all the place before this one was so much better all home made food with it would've stuck around,0,TT9ExO3aoEB2GP4tqRtxlA
UvBSMmsmtT4RABoKy2ZJeQ,0,2015-04-28 18:28:35,0,IP3pmP-NZcns9OSkoC3ITw,4.0,Stopped in for a quick lunch. Jalapeno burger was great.  Sittin' on the patio's pretty cool.  Definitely be back.,0,WeFVz7pVYU2GG3Io8gKhiQ
PY9GRfzr4nTZeINf346QOw,1,2011-08-25 17:58:33,0,ty0pMlOT8EwJTQSu0KQX9g,4.0,"I really, really, really like so much about this hotel. For starters, it's BEAUTIFUL!!  Everytime I go to Reno, this is where I stay and I will continue to stay here when I go!!

PRO's:

1. The Spa is amazing! The staff working there are so friendly and helpful.The pools in the spa area are so clean. There were plenty of towels, water, juice, etc. 

2. The rooms were very clean and organized. 

3. The front desk staff was very nice and helpful. We didnt like the location of our room, so they moved us to another location with no problems.

4. They have a little diner that is there open 24 hours and has good food. Granted its a bit expensive, but it's a casino, what do you expect?


CON's:

1. The bathrooms in the hotel rooms didnt have fans, so when you're in the shower it gets so steamy, so fast!

2. We ordered rooms services and we ordered coffee as well, and they didnt bring creamer.",1,kFQ0u8c6x76jTwmEPmKoWw
dYYkzkiAQoOtRjdR0kcspw,0,2015-01-03 23:39:21,0,CPvpBO-FRjsY7r1BsBhbaQ,5.0,"It was great. The your was interesting if you're in to tours. The beer was good. The atmosphere was the best part. A couple of Tvs for sports, board games, live music, and yours every hours. At times it seems like there's a lot going on but it flowed well. Great spot for a good time with friends or a date.",0,03oHCkGgn0ErpuqQJtb2zw
encfXG_jrG1M6gX1IqrHrw,0,2018-08-23 21:58:35,0,HpRnIREsKOfwM1tqDDaz6A,1.0,"This place is terrible. Terrible service, terrible food, and the place is dirty beyond reason.  Really hope I don't have food poisoning after eating here, but I wouldn't bet on it.",0,oXi09pKvHJtd4SZPKiNZlg
0BNR2_vrxuXG6I7f3Y6LZQ,0,2006-04-19 22:04:56,1,ov0wcwF0HGuw_kX0lvylhg,5.0,"My personal favorite wine and liquor store in Nashville.  The staff is usually very friendly and helpful without being pretentious.  You can ask for a $10 dollar bottle of wine recommendation without being scoffed at.  The selection is good and the prices are comparable with other liquor stores in town.  

One negative, the curb is a little bit high pulling in.  Don't gun it unless you want to scrape some rust off of the bottom of your car.",0,26YpEJpa4uwJ60ezG9MIfQ
kB4jZscAdNAR7sg8Xs0icA,0,2018-10-04 13:24:36,0,TFp0N3vb8bHVLEeTPm5TCA,5.0,"When my daughter was about a year-and-a-half old, Linda, the owner, helped me out by taking her for a drop in a couple times. My daughter is now four and a half and I have a one-and-a-half-year-old son. I switched school districts from Carson to Washoe and I kept going to all of these other daycare places and not getting a great feel, as well as the fact that they were totally booked for having an infant\toddler. I needed a place for both of my kids and there was just no where for my son..... My gut kept telling me go back to Circle of Friends. I've been extremely happy. Are there always going to be kids who attended daycare that I do not agree with their behavior? absolutely! There is no way to get around that whether it is in school, daycare, or a sports team or some other organized deal. I try the best of my ability to not let those other children's behaviors influence my own and we talk about it. Well the best you can for a 4 year old! I really like Linda and the whole staff. She has a little turnover and I really like that. The first place that my kids were at in Carson had turn over all the time..... The second place was a home daycare so she didn't turn over herself, and the other place was a mother and daughter run joint as well. They had very little turnover. That's important to me that employees stick around. So, my kid has been flourishing both emotionally and academically. She's picking up things that I'm totally surprised about.... Like starfish have two stomachs and octopus have 9 brains.... I didn't believe her and I had to Google them! I didn't read the Yahoo review, but people are always going to have mixed situations with whatever's going on for them. All I know is that Linda and her daughter helped me out greatly when I was in need several years ago, and she helped me out greatly this time and it's been a great fit. I'm very happy and content.",0,vWVLSKowqfo9BgOdH1cO4A
